項目名,名称
710011031,中心静脈用カテーテル（末梢留置型・特殊型・マルチルーメン）
710011032,経皮的僧帽弁クリップシステム
710011033,経皮的僧帽弁クリップシステム（加算）（２個以上使用する場合）
710011034,ガイドワイヤー
710011035,ドレナージカテーテル
710011036,中心静脈用カテーテル（抗菌型）
710011037,中心静脈用カテーテル（末梢留置型・標準型・シングルルーメン）
710011038,中心静脈用カテーテル（末梢留置型・標準型・マルチルーメン）
710011039,中心静脈用カテーテル（末梢留置型・特殊型・シングルルーメン）
710011040,中心静脈用カテーテル（末梢留置型・特殊型・マルチルーメン）
710011041,組織代用人工繊維布（臓器欠損補強用）
710011042,口腔粘膜保護材
710011043,歯科用合着・接着材料１（グラスアイオノマー系・自動練和型）
710011044,歯科充填用材料１（グラスアイオノマー系・自動練和型）
710011045,歯科充填用材料２（グラスアイオノマー系・自動練和型）
710011046,義歯床用軟質裏装材・シリコーン系
710011047,義歯床用軟質裏装材・アクリル系・粉末
710011048,義歯床用軟質裏装材・アクリル系・液
710011049,スクリュー
710011050,アバットメント（１）
710011051,アバットメント（２）
710011052,アバットメント（３）
710011053,アバットメント（４）
710011054,アタッチメント（１）
710011055,アタッチメント（２）
710011056,アタッチメント（３）
710011057,シリンダー
710011058,歯冠用高強度硬質レジン
710011059,歯冠用グラスファイバー・棒状
710011060,歯冠用グラスファイバー・シート状
710011061,歯科用合着・接着材料１（グラスアイオノマー系・自動練和型）
710011062,甲状軟骨固定用器具
710011064,放射線治療用合成吸収性材料（ハイドロゲル型）
710011065,骨充填用スペーサー
710011066,血管内異物除去用カテーテル（大血管用ローテーションシース）
710011067,膵臓用瘻孔形成補綴材留置システム
710011069,生体弁（異種心膜弁（２）システム）
710011070,永久歯金属冠
710011071,腹部開放創用局所陰圧閉鎖キット
710011072,血栓除去用カテーテル（脳血栓除去用・直接吸引型）
710011074,横隔神経電気刺激装置（電極植込キット）
710011075,横隔神経電気刺激装置（体外式パルス発生器）
710011076,横隔神経電気刺激装置（接続ケーブル）
710011077,経皮的左心耳閉鎖システム
710011078,交換用胃瘻カテーテル（小腸留置型・バンパー型）
710011079,ペースメーカー・デュアルチャンバ（５型）
710011080,ペースメーカー（トリプルチャンバ３型・４極用・自動調整機能付き）
710011081,放射線治療用合成吸収性材料（シート型）
710011082,経皮的卵円孔開存閉鎖セット
710011083,ヒト自家移植組織（自家培養角膜上皮・採取・培養キット）
710011084,ヒト自家移植組織（自家培養角膜上皮・調製・移植キット）
710011085,純チタン２種
710011086,人工鼻材料（人工鼻・標準型）
710011087,人工鼻材料（人工鼻・特殊型）
710011088,人工鼻材料（接続用材料・シール型・標準型）
710011089,人工鼻材料（接続用材料・チューブ型）
710011090,人工鼻材料（接続用材料・ボタン型）
710011091,人工鼻材料（呼気弁）
710011092,人工膝関節用材（大腿骨側材・片側置換用（間）・手術支援機器専用）
710011094,人工膝関節用材（脛骨側材・片側置換用（間）・手術支援機器専用）
710011096,頸動脈用ステントセット（特殊型）
710011098,両室ペーシング機能付き植込型除細動器（単極又は双極・抗頻拍）
710011099,両室ペーシング機能付き植込型除細動器（単極又は双極・長期留置型）
710011100,両室ペーシング機能付き植込型除細動器（４極用・抗頻拍）
710011101,両室ペーシング機能付き植込型除細動器（４極用・長期留置型）
710011102,大動脈用ステントグラフト（腹部大動脈用・メイン部分・ポリマー）
710011103,人工鼻材料（人工鼻・標準型）
710011104,人工鼻材料（人工鼻・特殊型）
710011105,人工鼻材料（接続用材料・シール型・標準型）
710011106,人工鼻材料（接続用材料・チューブ型）
710011107,人工鼻材料（接続用材料・ボタン型）
710011108,ＣＡＤ／ＣＡＭ冠用材料（４）
710011109,人工股関節用材（骨盤側材料・ライナー・特殊型・表面特殊加工付き）
710011110,植込型脳・脊髄電気刺激装置（振戦軽減・１６極以上・自動調整付き）
710011111,脳動脈瘤治療用フローダイバーターシステム（瘤内留置型）
710011112,耳管用補綴材
710011113,人工鼻材料（人工鼻・標準型）
710011114,人工鼻材料（人工鼻・特殊型）
710011115,人工鼻材料（接続用材料・シール型・標準型）
710011116,人工鼻材料（接続用材料・チューブ型）
710011117,人工鼻材料（接続用材料・ボタン型）
710011118,人工鼻材料（呼気弁）
710011119,携帯型ディスポーザブル注入ポンプ（特殊型）
710011120,携帯型ディスポーザブル注入ポンプ（特殊型）
710011121,人工血管（短期使用型）
710011122,吸着式血液浄化用浄化器（閉塞性動脈硬化症用）
710011123,インスリン製剤等注射用ディスポーザブル（針刺事故防止機能付加型）
710011124,携帯型ディスポーザブル注入ポンプ（特殊型）
710011125,固定用内副子（プレート）（変形矯正用患者適合型）
710011126,体外式ペースメーカー用カテーテル電極（再製造・冠状静脈洞型）
710011127,植込型舌下神経電気刺激装置
710011128,脊椎スクリュー（伸展型）
710011129,人工骨（汎用型・吸収型・綿形状）
710011130,植込型脳・脊髄電気刺激装置（疼痛除去・１６極・変換）
710011131,ガイディングカテーテル（脳血管用・紡錘型）
710011132,植込型骨導補聴器（直接振動型）（インプラント）
710011133,植込型骨導補聴器（直接振動型）（音声信号処理装置）
710011134,植込型骨導補聴器（直接振動型）（オプション部品）
710011135,人工骨（汎用型・吸収型・綿形状）
710011136,磁性アタッチメント（磁石構造体）
710011137,磁性アタッチメント（キーパー）
710011138,固定用金属ピン（一般用・プレート型）
710011139,ペースメーカー（デュアルチャンバ（リード一体型））
710011140,ＰＴＡバルーンカテーテル（ボディワイヤー型）
710011141,ヒト自家移植組織（自家培養口腔粘膜上皮・採取・培養キット）
710011142,ヒト自家移植組織（自家培養口腔粘膜上皮・調製・移植キット）
710011143,ペプチド由来吸収性局所止血材
710011144,脳神経減圧術用補綴材
710011145,前立腺用インプラント
710011146,経カテーテル人工生体弁セット（ステントグラフト付き）
710011147,レーザー光照射用ニードルカテーテル
710011148,脊椎スクリュー（可動型）（横穴付き）
710011149,血管内塞栓促進用補綴材（脳動静脈奇形術前塞栓材）
710011150,血管内塞栓促進用補綴材（血管内塞栓材・止血用）
710011151,血管内塞栓促進用補綴材（血管内塞栓材・動脈塞栓療法用）
710011152,血管内塞栓促進用補綴材（血管内塞栓材・動脈化学塞栓療法用）
710011153,固定用内副子（プレート）（その他・標準・下顎骨用）
710011155,経皮的カテーテル心筋焼灼術用カテーテル（熱・ペーシング・組織）
710011156,仙骨神経刺激装置（充電式）
710011158,人工鼻材料（接続用材料・シール型・特殊型）
710011159,人工鼻材料（接続用材料・シール型・特殊型）
710011160,人工鼻材料（接続用材料・シール型・特殊型）
710011161,固定用内副子（スクリュー）（その他・特殊・ボタン）
710011162,固定用内副子（プレート）（その他・標準・下顎骨用）
710011163,心腔内及び大動脈デバイス用（特殊型・６５ｃｍ未満）
710011164,心腔内及び大動脈デバイス用（特殊型・６５ｃｍ以上）
710011165,ヒト羊膜基質使用自家培養口腔粘膜上皮（採取・培養キット）
710011166,ヒト羊膜基質使用自家培養口腔粘膜上皮（調製・移植キット）
710011167,前立腺組織用水蒸気デリバリーシステム
